name,source_url,description,category,era,location,museum,material,dimensions,image_url,related_artifacts
平复帖,https://zh.wikipedia.org/wiki/%E5%B9%B3%E5%A4%8D%E5%B8%96,平复帖是西晋文学家、书法家陆机写给友人的一通私人信札，是中国书法史上传世名家法帖中年代最早的一件，书写年代距今已超过1700年。原帖高23.7厘米，宽20.6厘米，纸本，现藏北京故宫博物院。,故宫博物院藏品 | 禁止出境展览文物 | 草書 | 西晋书法作品,西晋,,故宫博物院,纸,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Ping_Fu_Tie_by_Lu_Ji.jpg/250px-Ping_Fu_Tie_by_Lu_Ji.jpg,“五星出东方利中国”护膊 | 㝬簋 | 七孔玉刀 | 三星堆出土玉边璋 | 三星堆金杖 | 中山王铁足铜鼎 | 五代耀州窑青釉刻花提梁倒流壶 | 五牛圖 | 人物御龙帛画 | 人物龙凤帛画 | 人面鱼纹彩陶盆 | 伯矩鬲 | 何尊 | 八重宝函 | 兽首玛瑙杯 | 凤冠 (定陵) | 刘胜金缕玉衣 | 利簋 | 勘书图 | 北宋刻本《范仲淹文集》 | 卓歇图 | 双鸟朝阳纹牙雕 | 史墙盘 | 吉祥遍至口合本续 | 后母戊鼎 | 唐长沙窑青釉褐彩贴花人物纹壶 | 商周太阳神鸟金饰 | 四羊方尊 | 夏景山口待渡图 | 大克鼎 | 大玉戈 | 大盂鼎 | 大禾方鼎 | 大秦景教流行中国碑 | 天亡簋 | 太保鼎 | 子龙鼎 | 岳麓秦简 | 嵌绿松石象牙杯 | 常阳太尊石像 | 張好好詩 | 彩漆木雕小座屏 | 彩绘人物故事漆屏 | 彩绘鹳鱼石斧图陶缸 | 彩陶八角星纹豆 | 挥扇仕女图 | 昭陵六骏 | 晉侯穌編鐘 | 景雲鐘 | 曾侯乙墓外棺 | 曾侯乙编钟 | 曾侯乙青铜尊盘 | 朱然墓出土漆木屐 | 朱然墓出土贵族生活图漆盘 | 杀人祭柱场面贮贝器 | 步辇图 | 水晶杯 | 河姆渡出土朱漆碗 | 河姆渡出土陶灶 | 涅槃變相碑 | 淅川出土铜禁 | 淳化大鼎 | 清明上河圖 | 渔村小雪图 | 游春图 | 滇王之印 | 玉琮王 | 皇后之玺 | 直裾素紗襌衣 | 石鼓 (先秦) | 神兽纹玉樽 | 禁止出境展览文物 | 竹林七賢與榮啟期 | 红地对人兽树纹罽袍 | 红山文化女神像 | 红山文化玉龙 | 舞马衔杯仿皮囊式银壶 | 苦笋帖 | 莲鹤方壶 | 虢季子白盘 | 角形玉杯 | 诅盟场面贮贝器 | 识文彩绘盝顶长方形漆奁 | 越王勾践剑 | 趙佶草書千字文 | 逨盘 | 鑄客銅鼎 | 铜奔马 | 铜浮屠 | 铜车马 | 铜错金银四龙四凤方案 | 長信宮燈 | 陶鹰鼎 | 隋白釉龙柄双联传瓶 | 青花釉里红瓷仓 | 青铜神树 | 青铜立人像 | 鞍马出行图 | 韩熙载夜宴图 | 马王堆一号墓木棺椁 | 马王堆一号汉墓帛画 | 马王堆帛书周易 | 高逸图 | 鸭形玻璃注 | 黑漆朱绘六博具 | 齐王墓青铜方镜
吴煦档案,https://zh.wikipedia.org/wiki/%E5%90%B4%E7%85%A6%E6%A1%A3%E6%A1%88,"吴煦档案是晚清官员吴煦任职期间形成及抄存的公务档案和私人来往信函。1953年2月在浙江杭州被重新“发现”，立即被视为“太平天国珍贵史料”，是中华人民共和国建国后第一次大规模发现的历史档案。
目前，绝大部分的吴煦档案被移交至南京的太平天国历史博物馆。其余存于中华人民共和国文化部和中国革命历史博物馆。",中华人民共和国文物保护 | 中国一级文物 | 含有多个问题的条目 | 拒绝当选首页新条目推荐栏目的条目 | 晚清政治,,,,,,,
大克鼎,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%85%8B%E9%BC%8E,大克鼎，又名克鼎或膳夫克鼎，中国西周晚期著名青铜鼎，现藏于上海博物馆。该鼎与大盂鼎（现藏于中国国家博物馆）和毛公鼎（现藏于台北國立故宫博物院）并称为“海内青铜器三宝”。,1890年代考古发现 | 上海博物馆藏品 | 中文銘文 | 宝鸡文物 | 扶風縣,西周,陕西省 扶风县 （1890年）,上海博物馆,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Da_Ke_ding.jpg/250px-Da_Ke_ding.jpg,“五星出东方利中国”护膊 | 㝬簋 | 七孔玉刀 | 三星堆出土玉边璋 | 三星堆金杖 | 中山王铁足铜鼎 | 五代耀州窑青釉刻花提梁倒流壶 | 五牛圖 | 人物御龙帛画 | 人物龙凤帛画 | 人面鱼纹彩陶盆 | 伯矩鬲 | 何尊 | 八重宝函 | 兽首玛瑙杯 | 凤冠 (定陵) | 刘胜金缕玉衣 | 利簋 | 勘书图 | 北宋刻本《范仲淹文集》 | 卓歇图 | 双鸟朝阳纹牙雕 | 史墙盘 | 吉祥遍至口合本续 | 后母戊鼎 | 唐长沙窑青釉褐彩贴花人物纹壶 | 商周十供 | 商周太阳神鸟金饰 | 四羊方尊 | 夏景山口待渡图 | 大玉戈 | 大理国银鎏金镶珠金翅鸟 | 大盂鼎 | 大禾方鼎 | 大秦景教流行中国碑 | 天亡簋 | 太保鼎 | 妇好鸮尊 | 子龙鼎 | 小克鼎 | 岳麓秦简 | 嵌绿松石象牙杯 | 常阳太尊石像 | 平复帖 | 張好好詩 | 彩漆木雕小座屏 | 彩绘人物故事漆屏 | 彩绘鹳鱼石斧图陶缸 | 彩陶八角星纹豆 | 挥扇仕女图 | 昭陵六骏 | 晉侯穌編鐘 | 景雲鐘 | 曾侯乙墓外棺 | 曾侯乙编钟 | 曾侯乙青铜尊盘 | 朱然墓出土漆木屐 | 朱然墓出土贵族生活图漆盘 | 杀人祭柱场面贮贝器 | 步辇图 | 毛公鼎 | 水晶杯 | 河姆渡出土朱漆碗 | 河姆渡出土陶灶 | 涅槃變相碑 | 淅川出土铜禁 | 淳化大鼎 | 清明上河圖 | 渔村小雪图 | 游春图 | 滇王之印 | 玉琮王 | 皇后之玺 | 皿方罍 | 直裾素紗襌衣 | 石鼓 (先秦) | 神兽纹玉樽 | 禁止出境展览文物 | 竹林七賢與榮啟期 | 红地对人兽树纹罽袍 | 红山文化女神像 | 红山文化玉龙 | 聂耳小提琴 | 舞马衔杯仿皮囊式银壶 | 苦笋帖 | 莲鹤方壶 | 虢季子白盘 | 角形玉杯 | 诅盟场面贮贝器 | 识文彩绘盝顶长方形漆奁 | 越王勾践剑 | 趙佶草書千字文 | 逨盘 | 鑄客銅鼎 | 铜奔马 | 铜浮屠 | 铜车马 | 铜错金银四龙四凤方案 | 長信宮燈 | 陶鹰鼎 | 隋白釉龙柄双联传瓶 | 青花釉里红瓷仓 | 青铜神树 | 青铜立人像 | 鞍马出行图 | 韩熙载夜宴图 | 马王堆一号墓木棺椁 | 马王堆一号汉墓帛画 | 马王堆帛书周易 | 高逸图 | 鸭形玻璃注 | 黑漆朱绘六博具 | 齐王墓青铜方镜
青铜立人像,https://zh.wikipedia.org/wiki/%E9%9D%92%E9%93%9C%E7%AB%8B%E4%BA%BA%E5%83%8F,青铜立人像，出土于三星堆二号祭祀坑，距今已有3000多年历史，是中国发现的距今最久远也最高大的青铜人像，现存于四川省三星堆博物馆。,三星堆遗址 | 使用ISBN魔术链接的页面 | 古蜀文物 | 德阳文物 | 禁止出境展览文物,商,四川 广汉 三星堆遗址 2号祭祀坑（1986年）,广汉三星堆博物馆,青铜,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/%E4%B8%89%E6%98%9F%E5%A0%86%E5%87%BA%E5%9C%9F%E9%9D%92%E9%93%9C%E5%A4%A7%E7%AB%8B%E4%BA%BA%E5%83%8F%2C_2017-09-17.jpg/250px-%E4%B8%89%E6%98%9F%E5%A0%86%E5%87%BA%E5%9C%9F%E9%9D%92%E9%93%9C%E5%A4%A7%E7%AB%8B%E4%BA%BA%E5%83%8F%2C_2017-09-17.jpg,“五星出东方利中国”护膊 | 㝬簋 | 七孔玉刀 | 三星堆出土玉边璋 | 三星堆金杖 | 中山王铁足铜鼎 | 五代耀州窑青釉刻花提梁倒流壶 | 五牛圖 | 人物御龙帛画 | 人物龙凤帛画 | 人面鱼纹彩陶盆 | 伯矩鬲 | 何尊 | 八重宝函 | 兽首玛瑙杯 | 凤冠 (定陵) | 刘胜金缕玉衣 | 利簋 | 勘书图 | 北宋刻本《范仲淹文集》 | 卓歇图 | 双鸟朝阳纹牙雕 | 史墙盘 | 吉祥遍至口合本续 | 后母戊鼎 | 唐长沙窑青釉褐彩贴花人物纹壶 | 商周太阳神鸟金饰 | 四羊方尊 | 夏景山口待渡图 | 大克鼎 | 大玉戈 | 大盂鼎 | 大禾方鼎 | 大秦景教流行中国碑 | 天亡簋 | 太保鼎 | 子龙鼎 | 岳麓秦简 | 嵌绿松石象牙杯 | 常阳太尊石像 | 平复帖 | 張好好詩 | 彩漆木雕小座屏 | 彩绘人物故事漆屏 | 彩绘鹳鱼石斧图陶缸 | 彩陶八角星纹豆 | 挥扇仕女图 | 昭陵六骏 | 晉侯穌編鐘 | 景雲鐘 | 曾侯乙墓外棺 | 曾侯乙编钟 | 曾侯乙青铜尊盘 | 朱然墓出土漆木屐 | 朱然墓出土贵族生活图漆盘 | 杀人祭柱场面贮贝器 | 步辇图 | 水晶杯 | 河姆渡出土朱漆碗 | 河姆渡出土陶灶 | 涅槃變相碑 | 淅川出土铜禁 | 淳化大鼎 | 清明上河圖 | 渔村小雪图 | 游春图 | 滇王之印 | 玉琮王 | 皇后之玺 | 直裾素紗襌衣 | 石鼓 (先秦) | 神兽纹玉樽 | 禁止出境展览文物 | 竹林七賢與榮啟期 | 红地对人兽树纹罽袍 | 红山文化女神像 | 红山文化玉龙 | 舞马衔杯仿皮囊式银壶 | 苦笋帖 | 莲鹤方壶 | 虢季子白盘 | 角形玉杯 | 诅盟场面贮贝器 | 识文彩绘盝顶长方形漆奁 | 越王勾践剑 | 趙佶草書千字文 | 逨盘 | 鑄客銅鼎 | 铜奔马 | 铜浮屠 | 铜车马 | 铜错金银四龙四凤方案 | 長信宮燈 | 陶鹰鼎 | 隋白釉龙柄双联传瓶 | 青花釉里红瓷仓 | 青铜神树 | 鞍马出行图 | 韩熙载夜宴图 | 马王堆一号墓木棺椁 | 马王堆一号汉墓帛画 | 马王堆帛书周易 | 高逸图 | 鸭形玻璃注 | 黑漆朱绘六博具 | 齐王墓青铜方镜
龙虎纹青铜尊,https://zh.wikipedia.org/wiki/%E9%BE%99%E8%99%8E%E7%BA%B9%E9%9D%92%E9%93%9C%E5%B0%8A,龙虎纹青铜尊，简称龙虎尊，别称阜南龙虎尊或安徽龙虎尊，是于中华人民共和国安徽省阜阳市阜南县台家寺遗址出土的一件商代青铜器，现藏于中国国家博物馆，属国家一级文物，距今已有三千五百年历史，是中国十大青铜器之一。,中国一级文物 | 中國國家博物館藏品 | 商朝青铜器 | 阜南县 | 阜阳文物,,,,青铜,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/20251026_Bronze_Zun_with_Dragon_and_Tiger_Design.jpg/250px-20251026_Bronze_Zun_with_Dragon_and_Tiger_Design.jpg,后母戊鼎 | 虎食人卣
宗周鐘,https://zh.wikipedia.org/wiki/%E5%AE%97%E5%91%A8%E9%90%98,宗周鐘，又名「㝬鐘」或「胡鐘」，為西周晚期銅器，高65.6公分，重34.9公斤，計有銘文111字，記載厲王征服南方諸小國的故事，現藏於臺北國立故宮博物院。,中国青铜钟 | 中文銘文 | 周代王器 | 國立故宮博物院儀禮器物 | 國立故宮博物院國寶類藏品,,,台北故宫博物院,,65.6 cm（25.8英寸）,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Zong-zhou_Zhong%2C_Late_Western_Zhou_Period_%28Mid_9th_Century_B.C.E.%29.tif/lossy-page1-250px-Zong-zhou_Zhong%2C_Late_Western_Zhou_Period_%28Mid_9th_Century_B.C.E.%29.tif.jpg,
晋侯𣂜壶,https://zh.wikipedia.org/wiki/%E6%99%8B%E4%BE%AF%F0%A3%82%9C%E5%A3%B6,晋侯𣂜壶，中国西周青铜器，1992年出土于山西省临汾市曲沃县曲村-天马遗址北赵村晋侯墓地8号墓，共有两件，现藏于山西博物院。,中文銘文 | 临汾文物 | 使用Unicode扩展汉字的条目 | 使用webfont的页面 | 山西博物院藏品,,,,,,,晉侯穌編鐘
铜错金银四龙四凤方案,https://zh.wikipedia.org/wiki/%E9%93%9C%E9%94%99%E9%87%91%E9%93%B6%E5%9B%9B%E9%BE%99%E5%9B%9B%E5%87%A4%E6%96%B9%E6%A1%88,铜错金银四龙四凤方案，中国古代战国时期文物，1977年出土于中国河北省平山县三汲公社（今上三汲乡）的中山王墓，现藏于河北博物院。该器物的器形为“案”，又称“几”，是古人所用小桌。方案为青铜材质，镶嵌有金银纹饰，出土时漆制的案面已经腐朽。2002年1月18日，被国家文物局收录进《首批禁止出国（境）展览文物目录》，属于禁止出境展览文物。2011年被评为河北省博物院馆藏“十大珍宝”之一。,中國傳統家具 | 中文銘文 | 可能存在错误的位置图 | 平山县 | 战国青铜器,战国,河北省 平山县 （1977年）,河北博物院,铜,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Bronze_Square_Table_Stand_Decorated_with_Dragon-and-phoenix.jpg/250px-Bronze_Square_Table_Stand_Decorated_with_Dragon-and-phoenix.jpg,“五星出东方利中国”护膊 | 㝬簋 | 七孔玉刀 | 三星堆出土玉边璋 | 三星堆金杖 | 中山王铁足铜鼎 | 五代耀州窑青釉刻花提梁倒流壶 | 五牛圖 | 人物御龙帛画 | 人物龙凤帛画 | 人面鱼纹彩陶盆 | 伯矩鬲 | 何尊 | 八重宝函 | 兽首玛瑙杯 | 凤冠 (定陵) | 刘胜金缕玉衣 | 利簋 | 勘书图 | 北宋刻本《范仲淹文集》 | 卓歇图 | 双鸟朝阳纹牙雕 | 史墙盘 | 吉祥遍至口合本续 | 后母戊鼎 | 唐长沙窑青釉褐彩贴花人物纹壶 | 商周十供 | 商周太阳神鸟金饰 | 四羊方尊 | 夏景山口待渡图 | 大克鼎 | 大玉戈 | 大理国银鎏金镶珠金翅鸟 | 大盂鼎 | 大禾方鼎 | 大秦景教流行中国碑 | 天亡簋 | 太保鼎 | 妇好鸮尊 | 子龙鼎 | 岳麓秦简 | 嵌绿松石象牙杯 | 常阳太尊石像 | 平复帖 | 張好好詩 | 彩漆木雕小座屏 | 彩绘人物故事漆屏 | 彩绘鹳鱼石斧图陶缸 | 彩陶八角星纹豆 | 挥扇仕女图 | 昭陵六骏 | 晉侯穌編鐘 | 景雲鐘 | 曾侯乙墓外棺 | 曾侯乙编钟 | 曾侯乙青铜尊盘 | 朱然墓出土漆木屐 | 朱然墓出土贵族生活图漆盘 | 杀人祭柱场面贮贝器 | 步辇图 | 水晶杯 | 河姆渡出土朱漆碗 | 河姆渡出土陶灶 | 涅槃變相碑 | 淅川出土铜禁 | 淳化大鼎 | 清明上河圖 | 渔村小雪图 | 游春图 | 滇王之印 | 玉琮王 | 皇后之玺 | 皿方罍 | 直裾素紗襌衣 | 石鼓 (先秦) | 神兽纹玉樽 | 禁止出境展览文物 | 竹林七賢與榮啟期 | 红地对人兽树纹罽袍 | 红山文化女神像 | 红山文化玉龙 | 聂耳小提琴 | 舞马衔杯仿皮囊式银壶 | 苦笋帖 | 莲鹤方壶 | 虢季子白盘 | 角形玉杯 | 诅盟场面贮贝器 | 识文彩绘盝顶长方形漆奁 | 越王勾践剑 | 趙佶草書千字文 | 逨盘 | 鑄客銅鼎 | 铜奔马 | 铜浮屠 | 铜车马 | 長信宮燈 | 陶鹰鼎 | 隋白釉龙柄双联传瓶 | 青花釉里红瓷仓 | 青铜神树 | 青铜立人像 | 鞍马出行图 | 韩熙载夜宴图 | 马王堆一号墓木棺椁 | 马王堆一号汉墓帛画 | 马王堆帛书周易 | 高逸图 | 鸭形玻璃注 | 黑漆朱绘六博具 | 齐王墓青铜方镜
妇好鸮尊,https://zh.wikipedia.org/wiki/%E5%A6%87%E5%A5%BD%E9%B8%AE%E5%B0%8A,"妇好鴞（xiāo）尊，商代后期的青铜器，1976年出土于河南省安阳市殷墟妇好墓，共两件，分别藏于中国国家博物馆和河南博物院。妇好为商王武丁的配偶。
鸮在古代被视为战神，而妇好曾多次出征；在中国古代青铜器中，鸮纹形象仅见于商代后期，西周青铜器还未发现鸮纹。",中國國家博物館藏品 | 中文銘文 | 使用ISBN魔术链接的页面 | 使用了两种注音方式的页面 | 含有注音符號的條目,,,,,,,“五星出东方利中国”护膊 | 三星堆金杖 | 商周十供 | 大克鼎 | 大理国银鎏金镶珠金翅鸟 | 彩绘人物故事漆屏 | 昭陵六骏 | 曾侯乙编钟 | 淅川出土铜禁 | 玉琮王 | 皿方罍 | 石鼓 (先秦) | 聂耳小提琴 | 越王勾践剑 | 铜奔马 | 铜车马 | 铜错金银四龙四凤方案 | 長信宮燈 | 青铜神树 | 马王堆一号汉墓帛画
红山文化玉龙,https://zh.wikipedia.org/wiki/%E7%BA%A2%E5%B1%B1%E6%96%87%E5%8C%96%E7%8E%89%E9%BE%99,"红山玉龙，又称C龙、C型龙，是在中国红山文化遗址中发现的龙形雕刻，通常由玉石雕成。整体呈C字型，头部类似野猪，背部有类似背鬃的形状并上翘，尾部较钝，通身没有纹饰。由于其造型古朴简单，被认为是中国中原地区龙型崇拜文化的起源。位列2013年颁布的第三批禁止出境展览文物目录。
红山文化玉龙出土已有上百年的历史，面世玉龙已有26件。
華夏銀行取其形象為標誌圖案。",中国新石器时代文物 | 中國國家博物館藏品 | 中國玉器 | 全部小作品 | 含有連結內容需訂閱查看的頁面,新石器时代,内蒙古 翁牛特旗 赛沁塔拉村,中国国家博物馆,玉,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Neolithic_jade_dragon%2C_Hongshan_Culture%2C_Inner_Mongolia%2C_1971.jpg/250px-Neolithic_jade_dragon%2C_Hongshan_Culture%2C_Inner_Mongolia%2C_1971.jpg,“五星出东方利中国”护膊 | 㝬簋 | 七孔玉刀 | 三星堆出土玉边璋 | 三星堆金杖 | 中山王铁足铜鼎 | 五代耀州窑青釉刻花提梁倒流壶 | 五牛圖 | 人物御龙帛画 | 人物龙凤帛画 | 人面鱼纹彩陶盆 | 伯矩鬲 | 何尊 | 八重宝函 | 兽首玛瑙杯 | 凤冠 (定陵) | 刘胜金缕玉衣 | 利簋 | 勘书图 | 北宋刻本《范仲淹文集》 | 卓歇图 | 双鸟朝阳纹牙雕 | 史墙盘 | 吉祥遍至口合本续 | 后母戊鼎 | 唐长沙窑青釉褐彩贴花人物纹壶 | 商周太阳神鸟金饰 | 四羊方尊 | 夏景山口待渡图 | 大克鼎 | 大玉戈 | 大盂鼎 | 大禾方鼎 | 大秦景教流行中国碑 | 天亡簋 | 太保鼎 | 子龙鼎 | 岳麓秦简 | 嵌绿松石象牙杯 | 常阳太尊石像 | 平复帖 | 張好好詩 | 彩漆木雕小座屏 | 彩绘人物故事漆屏 | 彩绘鹳鱼石斧图陶缸 | 彩陶八角星纹豆 | 挥扇仕女图 | 昭陵六骏 | 晉侯穌編鐘 | 景雲鐘 | 曾侯乙墓外棺 | 曾侯乙编钟 | 曾侯乙青铜尊盘 | 朱然墓出土漆木屐 | 朱然墓出土贵族生活图漆盘 | 杀人祭柱场面贮贝器 | 步辇图 | 水晶杯 | 河姆渡出土朱漆碗 | 河姆渡出土陶灶 | 涅槃變相碑 | 淅川出土铜禁 | 淳化大鼎 | 清明上河圖 | 渔村小雪图 | 游春图 | 滇王之印 | 玉琮王 | 皇后之玺 | 直裾素紗襌衣 | 石鼓 (先秦) | 神兽纹玉樽 | 禁止出境展览文物 | 竹林七賢與榮啟期 | 红地对人兽树纹罽袍 | 红山文化女神像 | 舞马衔杯仿皮囊式银壶 | 苦笋帖 | 莲鹤方壶 | 虢季子白盘 | 角形玉杯 | 诅盟场面贮贝器 | 识文彩绘盝顶长方形漆奁 | 越王勾践剑 | 趙佶草書千字文 | 逨盘 | 鑄客銅鼎 | 铜奔马 | 铜浮屠 | 铜车马 | 铜错金银四龙四凤方案 | 長信宮燈 | 陶鹰鼎 | 隋白釉龙柄双联传瓶 | 青花釉里红瓷仓 | 青铜神树 | 青铜立人像 | 鞍马出行图 | 韩熙载夜宴图 | 马王堆一号墓木棺椁 | 马王堆一号汉墓帛画 | 马王堆帛书周易 | 高逸图 | 鸭形玻璃注 | 黑漆朱绘六博具 | 齐王墓青铜方镜
陶鹰鼎,https://zh.wikipedia.org/wiki/%E9%99%B6%E9%B9%B0%E9%BC%8E,"陶鷹鼎是仰韶文化陶器，出土於陕西省華縣（现渭南市华州区）太平莊一座成年女性墓葬。2002年列为中華人民共和國禁止出国（境）展览文物之一，現藏中國國家博物館。
1993年，中國第一次申辦奧運，當時在瑞士的洛桑市的奧林匹克博物館正舉行申奧國家文化展，當時國際奧委會主席薩馬蘭奇親自於中國北京及西安等地挑選參展文物，最終陶鷹尊與青铜大面具、错金银龙凤青铜方案、金缕玉衣、兵马俑、鎏金银盘、凤冠和皇帝龙袍共七件文物成為參展品。",中国陶器 | 中國國家博物館藏品 | 全部小作品 | 华州区 | 渭南文物,新石器时代,陝西省 華縣 （1958年）,中国国家博物馆,陶,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/%E9%B9%B0%E5%BD%A2%E9%99%B6%E9%BC%8E08720.jpg/250px-%E9%B9%B0%E5%BD%A2%E9%99%B6%E9%BC%8E08720.jpg,“五星出东方利中国”护膊 | 㝬簋 | 七孔玉刀 | 三星堆出土玉边璋 | 三星堆金杖 | 中山王铁足铜鼎 | 五代耀州窑青釉刻花提梁倒流壶 | 五牛圖 | 人物御龙帛画 | 人物龙凤帛画 | 人面鱼纹彩陶盆 | 伯矩鬲 | 何尊 | 八重宝函 | 兽首玛瑙杯 | 凤冠 (定陵) | 刘胜金缕玉衣 | 利簋 | 勘书图 | 北宋刻本《范仲淹文集》 | 卓歇图 | 双鸟朝阳纹牙雕 | 史墙盘 | 吉祥遍至口合本续 | 后母戊鼎 | 唐长沙窑青釉褐彩贴花人物纹壶 | 商周太阳神鸟金饰 | 四羊方尊 | 夏景山口待渡图 | 大克鼎 | 大玉戈 | 大盂鼎 | 大禾方鼎 | 大秦景教流行中国碑 | 天亡簋 | 太保鼎 | 子龙鼎 | 岳麓秦简 | 嵌绿松石象牙杯 | 常阳太尊石像 | 平复帖 | 張好好詩 | 彩漆木雕小座屏 | 彩绘人物故事漆屏 | 彩绘鹳鱼石斧图陶缸 | 彩陶八角星纹豆 | 挥扇仕女图 | 昭陵六骏 | 晉侯穌編鐘 | 景雲鐘 | 曾侯乙墓外棺 | 曾侯乙编钟 | 曾侯乙青铜尊盘 | 朱然墓出土漆木屐 | 朱然墓出土贵族生活图漆盘 | 杀人祭柱场面贮贝器 | 步辇图 | 水晶杯 | 河姆渡出土朱漆碗 | 河姆渡出土陶灶 | 涅槃變相碑 | 淅川出土铜禁 | 淳化大鼎 | 清明上河圖 | 渔村小雪图 | 游春图 | 滇王之印 | 玉琮王 | 皇后之玺 | 直裾素紗襌衣 | 石鼓 (先秦) | 神兽纹玉樽 | 禁止出境展览文物 | 竹林七賢與榮啟期 | 红地对人兽树纹罽袍 | 红山文化女神像 | 红山文化玉龙 | 舞马衔杯仿皮囊式银壶 | 苦笋帖 | 莲鹤方壶 | 虢季子白盘 | 角形玉杯 | 诅盟场面贮贝器 | 识文彩绘盝顶长方形漆奁 | 越王勾践剑 | 趙佶草書千字文 | 逨盘 | 鑄客銅鼎 | 铜奔马 | 铜浮屠 | 铜车马 | 铜错金银四龙四凤方案 | 長信宮燈 | 隋白釉龙柄双联传瓶 | 青花釉里红瓷仓 | 青铜神树 | 青铜立人像 | 鞍马出行图 | 韩熙载夜宴图 | 马王堆一号墓木棺椁 | 马王堆一号汉墓帛画 | 马王堆帛书周易 | 高逸图 | 鸭形玻璃注 | 黑漆朱绘六博具 | 齐王墓青铜方镜
七孔玉刀,https://zh.wikipedia.org/wiki/%E4%B8%83%E5%AD%94%E7%8E%89%E5%88%80,七孔玉刀，或称夏七孔玉刀或七孔大玉刀，夏代玉器，1975年出土于河南偃师二里头遗址，现藏于二里头夏都遗址博物馆。玉刀长65厘米，宽9.5厘米，最厚处0.4厘米，是二里头遗址出土玉器中最大的。刀背处钻有七孔，并有锋利的刃部。玉刀的用途有多种说法，可能是礼器或刑具。2013年8月19日，七孔玉刀被国家文物局收录到公布的《第三批禁止出境展览文物目录》中，属于禁止出境展览文物。,二里头遗址 | 玉器 | 禁止出境展览文物,夏,河南 偃师 二里头遗址,二里头夏都遗址博物馆,玉,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/20250529_Seven-hole_jade_knife_in_the_Erlitou_Site_Museum_of_the_Xia_Capital.jpg/250px-20250529_Seven-hole_jade_knife_in_the_Erlitou_Site_Museum_of_the_Xia_Capital.jpg,“五星出东方利中国”护膊 | 㝬簋 | 三星堆出土玉边璋 | 三星堆金杖 | 中山王铁足铜鼎 | 五代耀州窑青釉刻花提梁倒流壶 | 五牛圖 | 人物御龙帛画 | 人物龙凤帛画 | 人面鱼纹彩陶盆 | 伯矩鬲 | 何尊 | 八重宝函 | 兽首玛瑙杯 | 凤冠 (定陵) | 刘胜金缕玉衣 | 利簋 | 勘书图 | 北宋刻本《范仲淹文集》 | 卓歇图 | 双鸟朝阳纹牙雕 | 史墙盘 | 吉祥遍至口合本续 | 后母戊鼎 | 唐长沙窑青釉褐彩贴花人物纹壶 | 商周太阳神鸟金饰 | 四羊方尊 | 夏景山口待渡图 | 大克鼎 | 大玉戈 | 大盂鼎 | 大禾方鼎 | 大秦景教流行中国碑 | 天亡簋 | 太保鼎 | 子龙鼎 | 岳麓秦简 | 嵌绿松石象牙杯 | 常阳太尊石像 | 平复帖 | 張好好詩 | 彩漆木雕小座屏 | 彩绘人物故事漆屏 | 彩绘鹳鱼石斧图陶缸 | 彩陶八角星纹豆 | 挥扇仕女图 | 昭陵六骏 | 晉侯穌編鐘 | 景雲鐘 | 曾侯乙墓外棺 | 曾侯乙编钟 | 曾侯乙青铜尊盘 | 朱然墓出土漆木屐 | 朱然墓出土贵族生活图漆盘 | 杀人祭柱场面贮贝器 | 步辇图 | 水晶杯 | 河姆渡出土朱漆碗 | 河姆渡出土陶灶 | 涅槃變相碑 | 淅川出土铜禁 | 淳化大鼎 | 清明上河圖 | 渔村小雪图 | 游春图 | 滇王之印 | 玉琮王 | 皇后之玺 | 直裾素紗襌衣 | 石鼓 (先秦) | 神兽纹玉樽 | 禁止出境展览文物 | 竹林七賢與榮啟期 | 红地对人兽树纹罽袍 | 红山文化女神像 | 红山文化玉龙 | 舞马衔杯仿皮囊式银壶 | 苦笋帖 | 莲鹤方壶 | 虢季子白盘 | 角形玉杯 | 诅盟场面贮贝器 | 识文彩绘盝顶长方形漆奁 | 越王勾践剑 | 趙佶草書千字文 | 逨盘 | 鑄客銅鼎 | 铜奔马 | 铜浮屠 | 铜车马 | 铜错金银四龙四凤方案 | 長信宮燈 | 陶鹰鼎 | 隋白釉龙柄双联传瓶 | 青花釉里红瓷仓 | 青铜神树 | 青铜立人像 | 鞍马出行图 | 韩熙载夜宴图 | 马王堆一号墓木棺椁 | 马王堆一号汉墓帛画 | 马王堆帛书周易 | 高逸图 | 鸭形玻璃注 | 黑漆朱绘六博具 | 齐王墓青铜方镜
